wojewodztwo,powiat_miasto,liczba_przypadkow,liczba_na_10_tys_mieszkancow,zgony,zgony_w_wyniku_covid_bez_chorob_wspolistniejacych,zgony_w_wyniku_covid_i_chorob_wspolistniejacych,liczba_zlecen_poz,liczba_ozdrowiencow,liczba_osob_objetych_kwarantanna,liczba_wykonanych_testow,liczba_testow_z_wynikiem_pozytywnym,liczba_testow_z_wynikiem_negatywnym,liczba_pozostalych_testow,teryt,stan_rekordu_na
œl¹skie,Bytom,3,0.18,1,0,1,30,2,177,196,3,193,0,t2462,2021-05-31
œl¹skie,Chorzów,4,0.37,0,0,0,28,5,175,144,4,138,2,t2463,2021-05-31
œl¹skie,Czêstochowa,7,0.32,0,0,0,34,9,314,375,9,363,3,t2464,2021-05-31
œl¹skie,D¹browa Górnicza,1,0.08,0,0,0,17,8,121,186,3,182,1,t2465,2021-05-31
œl¹skie,Gliwice,1,0.06,0,0,0,23,5,427,362,1,359,2,t2466,2021-05-31
œl¹skie,Jastrzêbie-Zdrój,0,0,4,3,1,24,5,117,102,1,101,0,t2467,2021-05-31
œl¹skie,Jaworzno,0,0,0,0,0,15,10,83,85,0,81,4,t2468,2021-05-31
œl¹skie,Katowice,1,0.03,5,3,2,45,3,664,533,4,527,2,t2469,2021-05-31
œl¹skie,Mys³owice,0,0,0,0,0,11,4,114,81,0,80,1,t2470,2021-05-31
œl¹skie,Piekary Œl¹skie,0,0,0,0,0,19,1,86,83,0,83,0,t2471,2021-05-31
œl¹skie,Ruda Œl¹ska,1,0.07,0,0,0,27,7,250,190,2,188,0,t2472,2021-05-31
œl¹skie,Rybnik,1,0.07,1,0,1,15,7,172,181,1,179,1,t2473,2021-05-31
œl¹skie,Siemianowice Œl¹skie,0,0,0,0,0,10,0,92,94,0,94,0,t2474,2021-05-31
œl¹skie,Sosnowiec,4,0.20,2,0,2,34,9,272,288,5,283,0,t2475,2021-05-31
œl¹skie,Œwiêtoch³owice,0,0,0,0,0,12,1,55,66,1,65,0,t2476,2021-05-31
œl¹skie,Tychy,1,0.08,0,0,0,20,4,186,187,1,183,3,t2477,2021-05-31
œl¹skie,Zabrze,1,0.06,0,0,0,35,7,232,190,2,187,1,t2478,2021-05-31
œl¹skie,¯ory,5,0.80,1,0,1,27,4,163,112,6,105,1,t2479,2021-05-31
œwiêtokrzyskie,buski,1,0.14,5,1,4,9,4,125,83,1,81,1,t2601,2021-05-31
œwiêtokrzyskie,jêdrzejowski,3,0.35,0,0,0,10,3,66,78,3,75,0,t2602,2021-05-31
œwiêtokrzyskie,kazimierski,1,0.30,1,0,1,2,1,44,49,1,47,1,t2603,2021-05-31
œwiêtokrzyskie,kielecki,3,0.14,0,0,0,28,1,152,254,3,248,3,t2604,2021-05-31
œwiêtokrzyskie,konecki,1,0.13,1,0,1,4,1,48,80,1,76,3,t2605,2021-05-31
œwiêtokrzyskie,opatowski,1,0.19,0,0,0,4,4,67,63,2,61,0,t2606,2021-05-31
œwiêtokrzyskie,ostrowiecki,3,0.28,1,0,1,12,4,47,106,4,101,1,t2607,2021-05-31
œwiêtokrzyskie,piñczowski,0,0,0,0,0,3,2,44,51,0,50,1,t2608,2021-05-31
œwiêtokrzyskie,sandomierski,2,0.26,0,0,0,16,0,80,101,2,99,0,t2609,2021-05-31
œwiêtokrzyskie,skar¿yski,4,0.54,2,0,2,10,1,70,65,5,59,1,t2610,2021-05-31
œwiêtokrzyskie,starachowicki,1,0.11,0,0,0,13,2,153,96,1,95,0,t2611,2021-05-31
œwiêtokrzyskie,staszowski,1,0.14,0,0,0,0,4,69,95,2,91,2,t2612,2021-05-31
œwiêtokrzyskie,w³oszczowski,1,0.22,0,0,0,10,0,29,74,1,72,1,t2613,2021-05-31
œwiêtokrzyskie,Kielce,4,0.21,0,0,0,26,2,203,253,4,243,6,t2661,2021-05-31
warmiñsko-mazurskie,bartoszycki,0,0,0,0,0,4,1,80,70,0,70,0,t2801,2021-05-31
warmiñsko-mazurskie,braniewski,0,0,0,0,0,2,1,69,40,0,40,0,t2802,2021-05-31
warmiñsko-mazurskie,dzia³dowski,2,0.31,0,0,0,6,1,61,118,2,116,0,t2803,2021-05-31
warmiñsko-mazurskie,elbl¹ski,2,0.35,0,0,0,13,0,127,59,3,56,0,t2804,2021-05-31
warmiñsko-mazurskie,e³cki,2,0.22,1,0,1,14,3,108,139,2,137,0,t2805,2021-05-31
warmiñsko-mazurskie,gi¿ycki,1,0.18,1,0,1,19,0,71,61,1,60,0,t2806,2021-05-31
warmiñsko-mazurskie,i³awski,3,0.32,1,0,1,8,2,137,138,3,134,1,t2807,2021-05-31
warmiñsko-mazurskie,kêtrzyñski,1,0.16,0,0,0,8,0,20,52,1,51,0,t2808,2021-05-31
warmiñsko-mazurskie,lidzbarski,1,0.24,0,0,0,9,1,34,68,1,67,0,t2809,2021-05-31
warmiñsko-mazurskie,mr¹gowski,0,0,0,0,0,9,0,45,49,0,49,0,t2810,2021-05-31
warmiñsko-mazurskie,nidzicki,0,0,0,0,0,4,0,16,53,1,52,0,t2811,2021-05-31
warmiñsko-mazurskie,nowomiejski,0,0,0,0,0,17,0,66,89,0,89,0,t2812,2021-05-31
warmiñsko-mazurskie,olecki,0,0,0,0,0,5,0,27,40,0,40,0,t2813,2021-05-31
warmiñsko-mazurskie,olsztyñski,1,0.08,0,0,0,17,1,97,219,2,217,0,t2814,2021-05-31
warmiñsko-mazurskie,ostródzki,2,0.19,0,0,0,18,2,123,193,2,190,1,t2815,2021-05-31
warmiñsko-mazurskie,piski,2,0.36,0,0,0,9,3,44,94,2,90,2,t2816,2021-05-31
warmiñsko-mazurskie,szczycieñski,1,0.14,0,0,0,10,2,79,99,1,98,0,t2817,2021-05-31
warmiñsko-mazurskie,go³dapski,0,0,0,0,0,4,1,19,20,0,20,0,t2818,2021-05-31
warmiñsko-mazurskie,wêgorzewski,1,0.44,0,0,0,1,2,41,38,1,37,0,t2819,2021-05-31
warmiñsko-mazurskie,Elbl¹g,1,0.08,0,0,0,17,2,121,118,2,116,0,t2861,2021-05-31
warmiñsko-mazurskie,Olsztyn,2,0.12,0,0,0,41,1,185,339,3,336,0,t2862,2021-05-31
wielkopolskie,chodzieski,1,0.21,1,0,1,8,1,50,39,2,37,0,t3001,2021-05-31
wielkopolskie,czarnkowsko-trzcianecki,1,0.12,0,0,0,17,5,148,62,1,61,0,t3002,2021-05-31
wielkopolskie,gnieŸnieñski,1,0.07,0,0,0,22,2,189,153,2,151,0,t3003,2021-05-31
wielkopolskie,gostyñski,1,0.13,0,0,0,7,3,124,72,1,69,2,t3004,2021-05-31
wielkopolskie,grodziski,0,0,0,0,0,4,3,77,51,0,51,0,t3005,2021-05-31
wielkopolskie,jarociñski,0,0,0,0,0,10,3,600,85,0,85,0,t3006,2021-05-31
wielkopolskie,kaliski,0,0,1,0,1,7,2,244,69,1,68,0,t3007,2021-05-31
wielkopolskie,kêpiñski,0,0,0,0,0,9,2,140,118,0,118,0,t3008,2021-05-31
wielkopolskie,kolski,1,0.12,0,0,0,4,2,82,109,2,106,1,t3009,2021-05-31
wielkopolskie,koniñski,0,0,0,0,0,21,11,197,131,0,130,1,t3010,2021-05-31
wielkopolskie,koœciañski,0,0,0,0,0,20,2,120,58,1,57,0,t3011,2021-05-31
wielkopolskie,krotoszyñski,0,0,0,0,0,3,1,84,91,1,88,2,t3012,2021-05-31
wielkopolskie,leszczyñski,0,0,0,0,0,9,1,136,55,0,54,1,t3013,2021-05-31
wielkopolskie,miêdzychodzki,1,0.27,0,0,0,2,1,65,53,1,52,0,t3014,2021-05-31
wielkopolskie,nowotomyski,4,0.53,0,0,0,16,1,245,100,4,96,0,t3015,2021-05-31
wielkopolskie,obornicki,0,0,0,0,0,10,0,127,48,0,48,0,t3016,2021-05-31
wielkopolskie,ostrowski,2,0.12,0,0,0,21,5,206,187,4,183,0,t3017,2021-05-31
wielkopolskie,ostrzeszowski,0,0,0,0,0,10,1,102,57,0,57,0,t3018,2021-05-31
wielkopolskie,pilski,4,0.29,0,0,0,24,5,307,137,4,132,1,t3019,2021-05-31
wielkopolskie,pleszewski,2,0.32,0,0,0,5,2,82,55,2,53,0,t3020,2021-05-31
wielkopolskie,poznañski,9,0.22,2,0,2,90,17,949,586,10,575,1,t3021,2021-05-31
wielkopolskie,rawicki,1,0.17,0,0,0,5,1,64,71,1,69,1,t3022,2021-05-31
wielkopolskie,s³upecki,0,0,0,0,0,11,2,69,55,1,54,0,t3023,2021-05-31
wielkopolskie,szamotulski,9,0.98,0,0,0,18,4,267,128,10,118,0,t3024,2021-05-31
wielkopolskie,œredzki,3,0.51,0,0,0,8,1,176,57,12,45,0,t3025,2021-05-31
wielkopolskie,œremski,1,0.16,0,0,0,13,3,130,60,2,58,0,t3026,2021-05-31
wielkopolskie,turecki,1,0.12,0,0,0,6,3,129,78,1,77,0,t3027,2021-05-31
wielkopolskie,w¹growiecki,0,0,0,0,0,4,0,27,54,0,54,0,t3028,2021-05-31
wielkopolskie,wolsztyñski,0,0,0,0,0,3,4,199,59,0,59,0,t3029,2021-05-31
wielkopolskie,wrzesiñski,6,0.77,0,0,0,26,4,183,75,6,69,0,t3030,2021-05-31
wielkopolskie,z³otowski,0,0,0,0,0,36,4,188,79,0,79,0,t3031,2021-05-31
wielkopolskie,Kalisz,0,0,0,0,0,7,3,83,89,1,86,2,t3061,2021-05-31
wielkopolskie,Konin,1,0.14,0,0,0,17,1,93,104,1,102,1,t3062,2021-05-31
wielkopolskie,Leszno,2,0.32,0,0,0,12,3,110,82,2,80,0,t3063,2021-05-31
wielkopolskie,Poznañ,12,0.22,1,0,1,104,24,1468,895,15,875,5,t3064,2021-05-31
zachodniopomorskie,bia³ogardzki,1,0.21,0,0,0,8,1,79,81,1,79,1,t3201,2021-05-31
zachodniopomorskie,choszczeñski,0,0,0,0,0,4,1,46,64,1,62,1,t3202,2021-05-31
zachodniopomorskie,drawski,1,0.18,1,0,1,10,2,76,83,1,80,2,t3203,2021-05-31
zachodniopomorskie,goleniowski,0,0,0,0,0,17,4,149,116,1,115,0,t3204,2021-05-31
zachodniopomorskie,gryficki,0,0,0,0,0,19,4,239,85,0,85,0,t3205,2021-05-31
zachodniopomorskie,gryfiñski,1,0.12,0,0,0,25,4,154,210,3,207,0,t3206,2021-05-31
zachodniopomorskie,kamieñski,0,0,0,0,0,2,1,86,66,0,66,0,t3207,2021-05-31
zachodniopomorskie,ko³obrzeski,1,0.13,0,0,0,15,3,260,152,1,151,0,t3208,2021-05-31
zachodniopomorskie,koszaliñski,1,0.15,0,0,0,13,2,130,77,1,76,0,t3209,2021-05-31
zachodniopomorskie,myœliborski,1,0.15,0,0,0,6,1,104,102,2,99,1,t3210,2021-05-31
zachodniopomorskie,policki,1,0.12,0,0,0,12,4,235,119,2,116,1,t3211,2021-05-31
zachodniopomorskie,pyrzycki,1,0.25,0,0,0,6,2,40,90,1,89,0,t3212,2021-05-31
zachodniopomorskie,s³awieñski,1,0.18,0,0,0,12,5,132,100,2,98,0,t3213,2021-05-31
zachodniopomorskie,stargardzki,1,0.08,0,0,0,24,2,158,172,1,169,2,t3214,2021-05-31
zachodniopomorskie,szczecinecki,1,0.13,0,0,0,15,1,75,73,1,72,0,t3215,2021-05-31
zachodniopomorskie,œwidwiñski,1,0.21,0,0,0,14,2,63,66,1,65,0,t3216,2021-05-31
zachodniopomorskie,wa³ecki,0,0,0,0,0,7,3,73,55,1,54,0,t3217,2021-05-31
zachodniopomorskie,³obeski,0,0,0,0,0,4,0,18,38,0,38,0,t3218,2021-05-31
zachodniopomorskie,Koszalin,2,0.19,0,0,0,18,5,245,172,2,168,2,t3261,2021-05-31
zachodniopomorskie,Szczecin,14,0.35,0,0,0,90,20,764,757,17,736,4,t3262,2021-05-31
zachodniopomorskie,Œwinoujœcie,4,0.98,0,0,0,79,2,166,164,4,160,0,t3263,2021-05-31
Ca³y kraj,Ca³y kraj,664,0.17,128,31,97,4529,678,66209,57059,864,55952,243,t0000,2021-06-01
dolnoœl¹skie,boles³awiecki,3,0.33,0,0,0,14,3,256,89,5,84,0,t0201,2021-06-01
dolnoœl¹skie,dzier¿oniowski,8,0.80,0,0,0,9,0,85,94,8,86,0,t0202,2021-06-01
dolnoœl¹skie,g³ogowski,2,0.23,0,0,0,6,7,118,121,2,119,0,t0203,2021-06-01
dolnoœl¹skie,górowski,0,0,0,0,0,8,0,43,31,1,30,0,t0204,2021-06-01
dolnoœl¹skie,jaworski,1,0.20,0,0,0,8,1,68,47,1,46,0,t0205,2021-06-01
dolnoœl¹skie,jeleniogórski,1,0.16,0,0,0,4,0,115,94,1,93,0,t0206,2021-06-01
dolnoœl¹skie,kamiennogórski,1,0.23,0,0,0,1,0,71,38,1,37,0,t0207,2021-06-01
dolnoœl¹skie,k³odzki,3,0.19,1,0,1,18,2,125,122,3,119,0,t0208,2021-06-01
dolnoœl¹skie,legnicki,1,0.18,0,0,0,4,3,101,63,1,61,1,t0209,2021-06-01
dolnoœl¹skie,lubañski,3,0.55,0,0,0,5,1,49,42,3,39,0,t0210,2021-06-01
dolnoœl¹skie,lubiñski,2,0.19,0,0,0,6,2,90,131,2,128,1,t0211,2021-06-01
dolnoœl¹skie,lwówecki,1,0.22,0,0,0,13,3,67,58,1,55,2,t0212,2021-06-01
dolnoœl¹skie,milicki,0,0,0,0,0,0,1,43,30,0,30,0,t0213,2021-06-01
dolnoœl¹skie,oleœnicki,3,0.28,0,0,0,14,1,169,108,3,105,0,t0214,2021-06-01
dolnoœl¹skie,o³awski,3,0.39,0,0,0,11,0,144,105,4,101,0,t0215,2021-06-01
dolnoœl¹skie,polkowicki,2,0.32,0,0,0,5,1,89,68,2,66,0,t0216,2021-06-01
dolnoœl¹skie,strzeliñski,0,0,0,0,0,8,0,25,40,1,38,1,t0217,2021-06-01
dolnoœl¹skie,œredzki,3,0.54,0,0,0,4,1,132,55,3,52,0,t0218,2021-06-01
dolnoœl¹skie,œwidnicki,3,0.19,0,0,0,19,8,246,153,4,149,0,t0219,2021-06-01
dolnoœl¹skie,trzebnicki,1,0.12,0,0,0,11,0,175,92,1,91,0,t0220,2021-06-01
dolnoœl¹skie,wa³brzyski,1,0.18,0,0,0,1,0,38,53,2,51,0,t0221,2021-06-01
dolnoœl¹skie,wo³owski,1,0.21,0,0,0,7,2,80,45,1,44,0,t0222,2021-06-01
dolnoœl¹skie,wroc³awski,0,0,0,0,0,33,5,403,292,1,291,0,t0223,2021-06-01
dolnoœl¹skie,z¹bkowicki,0,0,0,0,0,10,2,76,63,2,61,0,t0224,2021-06-01
dolnoœl¹skie,zgorzelecki,0,0,0,0,0,10,0,130,51,0,49,2,t0225,2021-06-01
dolnoœl¹skie,z³otoryjski,1,0.23,1,1,0,7,3,79,34,2,32,0,t0226,2021-06-01
dolnoœl¹skie,Jelenia Góra,0,0,0,0,0,6,3,82,123,2,117,4,t0261,2021-06-01
dolnoœl¹skie,Legnica,1,0.10,2,2,0,10,0,188,150,1,148,1,t0262,2021-06-01
dolnoœl¹skie,Wroc³aw,17,0.26,1,1,0,77,14,1821,1215,21,1190,4,t0264,2021-06-01
dolnoœl¹skie,Wa³brzych,3,0.27,1,0,1,7,1,79,163,3,160,0,t0265,2021-06-01
kujawsko-pomorskie,aleksandrowski,1,0.18,0,0,0,1,1,27,52,1,50,1,t0401,2021-06-01
kujawsko-pomorskie,brodnicki,0,0,0,0,0,3,0,59,91,0,90,1,t0402,2021-06-01
kujawsko-pomorskie,bydgoski,0,0,0,0,0,26,7,158,205,1,202,2,t0403,2021-06-01
kujawsko-pomorskie,che³miñski,0,0,0,0,0,5,0,47,49,0,49,0,t0404,2021-06-01
kujawsko-pomorskie,golubsko-dobrzyñski,3,0.67,0,0,0,4,2,14,41,3,37,1,t0405,2021-06-01
kujawsko-pomorskie,grudzi¹dzki,0,0,0,0,0,1,0,25,43,0,42,1,t0406,2021-06-01
kujawsko-pomorskie,inowroc³awski,1,0.06,0,0,0,19,1,102,159,1,158,0,t0407,2021-06-01
kujawsko-pomorskie,lipnowski,0,0,0,0,0,2,0,50,78,0,78,0,t0408,2021-06-01
kujawsko-pomorskie,mogileñski,1,0.22,0,0,0,6,0,53,58,1,57,0,t0409,2021-06-01
kujawsko-pomorskie,nakielski,1,0.12,0,0,0,13,3,115,120,1,119,0,t0410,2021-06-01
kujawsko-pomorskie,radziejowski,0,0,0,0,0,6,2,80,31,0,31,0,t0411,2021-06-01
kujawsko-pomorskie,rypiñski,1,0.23,0,0,0,2,0,23,40,1,38,1,t0412,2021-06-01
kujawsko-pomorskie,sêpoleñski,1,0.24,0,0,0,6,1,75,53,1,52,0,t0413,2021-06-01
kujawsko-pomorskie,œwiecki,0,0,0,0,0,4,0,131,110,0,109,1,t0414,2021-06-01
kujawsko-pomorskie,toruñski,1,0.09,0,0,0,20,0,104,118,1,117,0,t0415,2021-06-01
kujawsko-pomorskie,tucholski,0,0,0,0,0,2,0,21,56,0,56,0,t0416,2021-06-01
kujawsko-pomorskie,w¹brzeski,0,0,0,0,0,3,1,15,34,0,33,1,t0417,2021-06-01
kujawsko-pomorskie,w³oc³awski,0,0,0,0,0,6,0,56,112,0,111,1,t0418,2021-06-01
kujawsko-pomorskie,¿niñski,0,0,0,0,0,5,2,59,121,0,121,0,t0419,2021-06-01
kujawsko-pomorskie,Bydgoszcz,11,0.32,0,0,0,56,7,503,889,15,869,5,t0461,2021-06-01
kujawsko-pomorskie,Grudzi¹dz,3,0.32,0,0,0,10,1,117,122,4,117,1,t0462,2021-06-01
kujawsko-pomorskie,Toruñ,1,0.05,1,0,1,27,0,173,244,1,243,0,t0463,2021-06-01
kujawsko-pomorskie,W³oc³awek,2,0.18,0,0,0,11,2,66,154,2,152,0,t0464,2021-06-01
lubelskie,bialski,2,0.18,0,0,0,8,1,101,124,2,122,0,t0601,2021-06-01
lubelskie,bi³gorajski,3,0.30,1,0,1,10,1,179,132,4,127,1,t0602,2021-06-01
lubelskie,che³mski,2,0.26,0,0,0,13,2,165,85,2,83,0,t0603,2021-06-01
lubelskie,hrubieszowski,0,0,0,0,0,4,2,43,92,1,89,2,t0604,2021-06-01
lubelskie,janowski,3,0.66,0,0,0,6,1,69,39,3,36,0,t0605,2021-06-01
lubelskie,krasnostawski,2,0.32,0,0,0,6,4,142,88,2,86,0,t0606,2021-06-01
lubelskie,kraœnicki,1,0.11,0,0,0,8,1,92,88,1,86,1,t0607,2021-06-01
lubelskie,lubartowski,6,0.68,1,0,1,8,1,128,89,6,83,0,t0608,2021-06-01
lubelskie,lubelski,2,0.13,0,0,0,20,1,228,195,2,192,1,t0609,2021-06-01
lubelskie,³êczyñski,1,0.17,0,0,0,4,2,79,55,1,54,0,t0610,2021-06-01
lubelskie,³ukowski,1,0.09,3,2,1,2,0,88,87,1,86,0,t0611,2021-06-01
lubelskie,opolski,0,0,1,0,1,6,2,130,46,1,45,0,t0612,2021-06-01
lubelskie,parczewski,2,0.58,1,0,1,0,0,24,51,2,48,1,t0613,2021-06-01
lubelskie,pu³awski,7,0.62,0,0,0,23,3,238,129,7,122,0,t0614,2021-06-01
lubelskie,radzyñski,5,0.85,0,0,0,2,1,30,61,5,56,0,t0615,2021-06-01
lubelskie,rycki,3,0.54,0,0,0,9,0,94,52,3,49,0,t0616,2021-06-01
lubelskie,œwidnicki,0,0,0,0,0,11,1,57,74,0,73,1,t0617,2021-06-01
lubelskie,tomaszowski,1,0.12,0,0,0,4,0,65,71,1,70,0,t0618,2021-06-01
lubelskie,w³odawski,0,0,0,0,0,5,0,58,40,0,40,0,t0619,2021-06-01
lubelskie,zamojski,0,0,1,1,0,7,0,136,78,0,77,1,t0620,2021-06-01
lubelskie,Bia³a Podlaska,0,0,0,0,0,9,0,75,86,0,86,0,t0661,2021-06-01
lubelskie,Che³m,2,0.32,0,0,0,13,1,121,79,2,76,1,t0662,2021-06-01
lubelskie,Lublin,5,0.15,0,0,0,59,5,448,582,6,574,2,t0663,2021-06-01
lubelskie,Zamoœæ,1,0.16,0,0,0,3,1,63,64,1,63,0,t0664,2021-06-01
lubuskie,gorzowski,1,0.14,0,0,0,3,1,191,80,1,79,0,t0801,2021-06-01
lubuskie,kroœnieñski,0,0,0,0,0,4,0,72,66,0,66,0,t0802,2021-06-01
lubuskie,miêdzyrzecki,0,0,0,0,0,7,1,128,98,1,97,0,t0803,2021-06-01
lubuskie,nowosolski,0,0,3,1,2,7,3,126,105,0,104,1,t0804,2021-06-01
lubuskie,s³ubicki,0,0,0,0,0,3,0,68,74,0,74,0,t0805,2021-06-01
lubuskie,strzelecko-drezdenecki,0,0,0,0,0,2,0,46,56,0,56,0,t0806,2021-06-01
lubuskie,sulêciñski,0,0,0,0,0,2,0,65,55,0,55,0,t0807,2021-06-01
lubuskie,œwiebodziñski,2,0.36,0,0,0,8,1,114,101,4,96,1,t0808,2021-06-01
lubuskie,zielonogórski,0,0,0,0,0,7,1,79,117,0,117,0,t0809,2021-06-01
lubuskie,¿agañski,0,0,2,1,1,9,2,45,96,0,96,0,t0810,2021-06-01
lubuskie,¿arski,0,0,0,0,0,8,1,95,137,0,137,0,t0811,2021-06-01
lubuskie,wschowski,0,0,1,0,1,5,0,46,47,0,47,0,t0812,2021-06-01
lubuskie,Gorzów Wielkopolski,0,0,0,0,0,10,3,227,167,0,166,1,t0861,2021-06-01
lubuskie,Zielona Góra,0,0,0,0,0,20,1,363,263,0,263,0,t0862,2021-06-01
³ódzkie,be³chatowski,3,0.27,0,0,0,10,3,115,129,3,126,0,t1001,2021-06-01
³ódzkie,kutnowski,2,0.21,1,1,0,14,4,215,98,2,95,1,t1002,2021-06-01
³ódzkie,³aski,5,1.00,0,0,0,5,2,60,55,5,49,1,t1003,2021-06-01
³ódzkie,³êczycki,3,0.61,0,0,0,10,0,104,60,3,57,0,t1004,2021-06-01
³ódzkie,³owicki,1,0.13,1,0,1,10,0,169,78,1,76,1,t1005,2021-06-01
³ódzkie,³ódzki wschodni,1,0.14,0,0,0,18,0,144,137,2,134,1,t1006,2021-06-01
³ódzkie,opoczyñski,2,0.26,1,0,1,1,0,41,77,2,74,1,t1007,2021-06-01
³ódzkie,pabianicki,5,0.42,2,1,1,25,3,189,219,6,212,1,t1008,2021-06-01
³ódzkie,pajêczañski,0,0,0,0,0,6,1,86,67,1,66,0,t1009,2021-06-01
³ódzkie,piotrkowski,4,0.44,0,0,0,12,1,119,142,6,132,4,t1010,2021-06-01
³ódzkie,poddêbicki,1,0.24,0,0,0,3,1,57,49,1,48,0,t1011,2021-06-01
³ódzkie,radomszczañski,2,0.18,0,0,0,21,0,154,148,2,145,1,t1012,2021-06-01
³ódzkie,rawski,2,0.41,0,0,0,15,1,327,108,2,106,0,t1013,2021-06-01
³ódzkie,sieradzki,7,0.60,1,0,1,27,4,230,149,7,142,0,t1014,2021-06-01
³ódzkie,skierniewicki,2,0.52,0,0,0,0,0,75,52,2,50,0,t1015,2021-06-01
³ódzkie,tomaszowski,1,0.09,0,0,0,6,2,130,166,4,162,0,t1016,2021-06-01
³ódzkie,wieluñski,2,0.26,0,0,0,9,0,157,85,3,82,0,t1017,2021-06-01
³ódzkie,wieruszowski,0,0,1,0,1,3,0,33,36,0,36,0,t1018,2021-06-01
³ódzkie,zduñskowolski,1,0.15,2,1,1,8,3,64,90,1,88,1,t1019,2021-06-01
³ódzkie,zgierski,2,0.12,0,0,0,23,7,312,277,2,274,1,t1020,2021-06-01
³ódzkie,brzeziñski,0,0,0,0,0,1,2,46,29,0,29,0,t1021,2021-06-01
³ódzkie,£ódŸ,15,0.22,5,0,5,195,12,2156,1570,56,1505,9,t1061,2021-06-01
³ódzkie,Piotrków Trybunalski,0,0,0,0,0,10,2,70,123,0,123,0,t1062,2021-06-01
³ódzkie,Skierniewice,0,0,0,0,0,13,2,77,82,0,82,0,t1063,2021-06-01
ma³opolskie,bocheñski,0,0,0,0,0,8,2,73,156,1,154,1,t1201,2021-06-01
ma³opolskie,brzeski,1,0.11,0,0,0,2,0,71,105,1,103,1,t1202,2021-06-01
ma³opolskie,chrzanowski,2,0.16,0,0,0,6,4,95,151,2,149,0,t1203,2021-06-01
ma³opolskie,d¹browski,0,0,0,0,0,10,1,69,51,0,51,0,t1204,2021-06-01
ma³opolskie,gorlicki,0,0,0,0,0,10,0,111,137,1,135,1,t1205,2021-06-01
ma³opolskie,krakowski,3,0.11,0,0,0,23,6,404,397,4,390,3,t1206,2021-06-01
ma³opolskie,limanowski,1,0.08,0,0,0,7,1,71,120,2,117,1,t1207,2021-06-01
ma³opolskie,miechowski,3,0.62,0,0,0,2,1,53,41,3,38,0,t1208,2021-06-01
ma³opolskie,myœlenicki,1,0.08,0,0,0,14,1,124,128,2,126,0,t1209,2021-06-01
ma³opolskie,nowos¹decki,3,0.14,2,2,0,14,0,146,188,5,182,1,t1210,2021-06-01
ma³opolskie,nowotarski,4,0.21,0,0,0,4,1,136,173,4,169,0,t1211,2021-06-01
ma³opolskie,olkuski,1,0.09,0,0,0,7,4,87,112,1,110,1,t1212,2021-06-01
ma³opolskie,oœwiêcimski,2,0.13,0,0,0,15,3,133,138,2,136,0,t1213,2021-06-01
ma³opolskie,proszowicki,0,0,0,0,0,5,0,51,34,2,32,0,t1214,2021-06-01
ma³opolskie,suski,3,0.36,0,0,0,4,0,70,103,4,99,0,t1215,2021-06-01
ma³opolskie,tarnowski,2,0.10,1,0,1,9,5,255,228,2,224,2,t1216,2021-06-01
ma³opolskie,tatrzañski,2,0.29,2,1,1,2,0,81,99,2,96,1,t1217,2021-06-01
ma³opolskie,wadowicki,5,0.31,0,0,0,13,1,145,168,6,159,3,t1218,2021-06-01
ma³opolskie,wielicki,5,0.38,0,0,0,8,1,197,142,5,135,2,t1219,2021-06-01
ma³opolskie,Kraków,11,0.14,1,1,0,130,20,1549,1220,20,1199,1,t1261,2021-06-01
ma³opolskie,Nowy S¹cz,0,0,1,1,0,5,1,44,92,1,91,0,t1262,2021-06-01
ma³opolskie,Tarnów,0,0,0,0,0,6,0,105,120,2,118,0,t1263,2021-06-01
mazowieckie,bia³obrzeski,0,0,0,0,0,6,3,339,52,0,52,0,t1401,2021-06-01
mazowieckie,ciechanowski,1,0.11,0,0,0,10,2,95,113,1,111,1,t1402,2021-06-01
mazowieckie,garwoliñski,0,0,0,0,0,6,0,117,124,0,124,0,t1403,2021-06-01
mazowieckie,gostyniñski,1,0.22,1,0,1,2,0,266,41,1,39,1,t1404,2021-06-01
mazowieckie,grodziski,4,0.41,0,0,0,11,0,432,200,4,196,0,t1405,2021-06-01
mazowieckie,grójecki,2,0.20,0,0,0,19,2,2857,205,2,202,1,t1406,2021-06-01
mazowieckie,kozienicki,2,0.33,0,0,0,16,1,256,58,2,56,0,t1407,2021-06-01
mazowieckie,legionowski,2,0.17,1,0,1,15,1,171,148,2,145,1,t1408,2021-06-01
mazowieckie,lipski,2,0.59,0,0,0,5,3,63,35,2,33,0,t1409,2021-06-01
mazowieckie,³osicki,1,0.33,0,0,0,2,1,36,21,1,20,0,t1410,2021-06-01
mazowieckie,makowski,0,0,0,0,0,3,0,28,53,0,53,0,t1411,2021-06-01
mazowieckie,miñski,0,0,1,0,1,12,2,203,174,0,174,0,t1412,2021-06-01
mazowieckie,m³awski,0,0,0,0,0,1,0,62,86,0,86,0,t1413,2021-06-01
mazowieckie,nowodworski,1,0.13,0,0,0,4,2,306,117,1,116,0,t1414,2021-06-01
mazowieckie,ostro³êcki,0,0,0,0,0,3,2,47,52,0,51,1,t1415,2021-06-01
mazowieckie,ostrowski,0,0,0,0,0,4,1,56,65,0,65,0,t1416,2021-06-01
mazowieckie,otwocki,1,0.08,0,0,0,11,4,263,175,2,172,1,t1417,2021-06-01
